"","lat","long","state","county","county_state","elevation"
"2225",36.9,-77.56,"virginia","sussex","sussex, virginia",203.89
"2226",36.96,-77.56,"virginia","dinwiddie","dinwiddie, virginia",210.38
"2227",37.02,-77.56,"virginia","dinwiddie","dinwiddie, virginia",228.28
"2228",37.08,-77.56,"virginia","dinwiddie","dinwiddie, virginia",244.63
"2229",37.14,-77.56,"virginia","dinwiddie","dinwiddie, virginia",217.61
"2230",37.2,-77.56,"virginia","dinwiddie","dinwiddie, virginia",277.61
"2231",37.26,-77.56,"virginia","chesterfield","chesterfield, virginia",295.02
"2232",37.32,-77.56,"virginia","chesterfield","chesterfield, virginia",204.21
"2233",37.38,-77.56,"virginia","chesterfield","chesterfield, virginia",174.54
"2234",37.44,-77.56,"virginia","chesterfield","chesterfield, virginia",212.86
"2235",37.5,-77.56,"virginia","chesterfield","chesterfield, virginia",219.26
"2236",37.56,-77.56,"virginia","henrico","henrico, virginia",116.45
"2237",37.62,-77.56,"virginia","henrico","henrico, virginia",286.27
"2238",37.68,-77.56,"virginia","henrico","henrico, virginia",25.49
"2239",37.74,-77.56,"virginia","hanover","hanover, virginia",259.02
"2240",37.8,-77.56,"virginia","hanover","hanover, virginia",170.37
"2241",37.86,-77.56,"virginia","hanover","hanover, virginia",249.39
"2242",37.92,-77.56,"virginia","hanover","hanover, virginia",240.09
"2243",37.98,-77.56,"virginia","caroline","caroline, virginia",233
"2244",38.04,-77.56,"virginia","caroline","caroline, virginia",251.85
"2245",38.1,-77.56,"virginia","spotsylvania","spotsylvania, virginia",242.35
"2246",38.16,-77.56,"virginia","spotsylvania","spotsylvania, virginia",195.22
"2247",38.22,-77.56,"virginia","spotsylvania","spotsylvania, virginia",243.34
"2248",38.28,-77.56,"virginia","spotsylvania","spotsylvania, virginia",305.2
"2249",38.34,-77.56,"virginia","spotsylvania","spotsylvania, virginia",211.48
"2250",38.4,-77.56,"virginia","stafford","stafford, virginia",308.5
"2251",38.46,-77.56,"virginia","stafford","stafford, virginia",318.05
"2252",38.52,-77.56,"virginia","stafford","stafford, virginia",376.73
"2253",38.58,-77.56,"virginia","fauquier","fauquier, virginia",286.31
"2254",38.64,-77.56,"virginia","prince william","prince william, virginia",215.5
"2255",38.7,-77.56,"virginia","prince william","prince william, virginia",291.63
"2256",38.76,-77.56,"virginia","prince william","prince william, virginia",233.58
"2257",38.82,-77.56,"virginia","prince william","prince william, virginia",320.43
"2258",38.88,-77.56,"virginia","prince william","prince william, virginia",297.35
"2259",38.94,-77.56,"virginia","loudoun","loudoun, virginia",313.88
"2260",39,-77.56,"virginia","loudoun","loudoun, virginia",366.76
"2261",39.06,-77.56,"virginia","loudoun","loudoun, virginia",352.93
"2262",39.12,-77.56,"virginia","loudoun","loudoun, virginia",352.81
"2263",39.18,-77.56,"virginia","loudoun","loudoun, virginia",487.26
"2264",39.24,-77.56,"virginia","loudoun","loudoun, virginia",608.48
"2265",36.6,-77.5,"virginia","greensville","greensville, virginia",107.81
"2266",36.66,-77.5,"virginia","greensville","greensville, virginia",81.32
"2267",36.72,-77.5,"virginia","greensville","greensville, virginia",83.64
"2268",36.78,-77.5,"virginia","greensville","greensville, virginia",112.07
"2269",36.84,-77.5,"virginia","greensville","greensville, virginia",111.55
"2270",36.9,-77.5,"virginia","sussex","sussex, virginia",167.26
"2271",36.96,-77.5,"virginia","dinwiddie","dinwiddie, virginia",147.32
"2272",37.02,-77.5,"virginia","dinwiddie","dinwiddie, virginia",134.99
"2273",37.08,-77.5,"virginia","dinwiddie","dinwiddie, virginia",137.96
"2274",37.14,-77.5,"virginia","dinwiddie","dinwiddie, virginia",131.32
"2275",37.2,-77.5,"virginia","dinwiddie","dinwiddie, virginia",188.89
"2276",37.26,-77.5,"virginia","chesterfield","chesterfield, virginia",186.68
"2277",37.32,-77.5,"virginia","chesterfield","chesterfield, virginia",144.2
"2278",37.38,-77.5,"virginia","chesterfield","chesterfield, virginia",205.54
"2279",37.44,-77.5,"virginia","chesterfield","chesterfield, virginia",202.15
"2280",37.5,-77.5,"virginia","chesterfield","chesterfield, virginia",214.54
"2281",37.56,-77.5,"virginia","henrico","henrico, virginia",232.59
"2282",37.62,-77.5,"virginia","henrico","henrico, virginia",215.27
"2283",37.68,-77.5,"virginia","henrico","henrico, virginia",201.97
"2284",37.74,-77.5,"virginia","hanover","hanover, virginia",213.04
"2285",37.8,-77.5,"virginia","hanover","hanover, virginia",115.25
"2286",37.86,-77.5,"virginia","hanover","hanover, virginia",197.98
"2287",37.92,-77.5,"virginia","caroline","caroline, virginia",195.66
"2288",37.98,-77.5,"virginia","caroline","caroline, virginia",240.95
"2289",38.04,-77.5,"virginia","caroline","caroline, virginia",164.87
"2290",38.1,-77.5,"virginia","caroline","caroline, virginia",141.83
"2291",38.16,-77.5,"virginia","spotsylvania","spotsylvania, virginia",136.71
"2292",38.22,-77.5,"virginia","spotsylvania","spotsylvania, virginia",223.14
"2293",38.28,-77.5,"virginia","spotsylvania","spotsylvania, virginia",150.03
"2294",38.34,-77.5,"virginia","stafford","stafford, virginia",211.02
"2295",38.4,-77.5,"virginia","stafford","stafford, virginia",296.21
"2296",38.46,-77.5,"virginia","stafford","stafford, virginia",315.25
"2297",38.52,-77.5,"virginia","stafford","stafford, virginia",278.38
"2298",38.58,-77.5,"virginia","prince william","prince william, virginia",400.66
"2299",38.64,-77.5,"virginia","prince william","prince william, virginia",230.14
"2300",38.7,-77.5,"virginia","prince william","prince william, virginia",186.05
"2301",38.76,-77.5,"virginia","prince william","prince william, virginia",250.25
"2302",38.82,-77.5,"virginia","fairfax","fairfax, virginia",186.41
"2303",38.88,-77.5,"virginia","fairfax","fairfax, virginia",240.64
"2304",38.94,-77.5,"virginia","loudoun","loudoun, virginia",320.68
"2305",39,-77.5,"virginia","loudoun","loudoun, virginia",293.11
"2306",39.06,-77.5,"virginia","loudoun","loudoun, virginia",303.25
"2307",39.24,-77.5,"virginia","loudoun","loudoun, virginia",319.69
"2308",36.6,-77.44,"virginia","greensville","greensville, virginia",83.89
"2309",36.66,-77.44,"virginia","greensville","greensville, virginia",64.85
"2310",36.72,-77.44,"virginia","sussex","sussex, virginia",107.22
"2311",36.78,-77.44,"virginia","sussex","sussex, virginia",125.67
"2312",36.84,-77.44,"virginia","sussex","sussex, virginia",143.27
"2313",36.9,-77.44,"virginia","sussex","sussex, virginia",99.99
"2314",36.96,-77.44,"virginia","sussex","sussex, virginia",76.84
"2315",37.02,-77.44,"virginia","dinwiddie","dinwiddie, virginia",132.64
"2316",37.08,-77.44,"virginia","dinwiddie","dinwiddie, virginia",145.88
"2317",37.14,-77.44,"virginia","dinwiddie","dinwiddie, virginia",115.94
"2318",37.2,-77.44,"virginia","dinwiddie","dinwiddie, virginia",131
"2319",37.26,-77.44,"virginia","chesterfield","chesterfield, virginia",120.87
"2320",37.32,-77.44,"virginia","chesterfield","chesterfield, virginia",104.43
"2321",37.38,-77.44,"virginia","chesterfield","chesterfield, virginia",108.97
"2322",37.44,-77.44,"virginia","chesterfield","chesterfield, virginia",44.11
"2323",37.5,-77.44,"virginia","chesterfield","chesterfield, virginia",81.3
"2324",37.56,-77.44,"virginia","henrico","henrico, virginia",145.67
"2325",37.62,-77.44,"virginia","henrico","henrico, virginia",99.62
"2326",37.68,-77.44,"virginia","hanover","hanover, virginia",113.27
"2327",37.74,-77.44,"virginia","hanover","hanover, virginia",175.47
"2328",37.8,-77.44,"virginia","hanover","hanover, virginia",67.72
"2329",37.86,-77.44,"virginia","hanover","hanover, virginia",99.13
"2330",37.92,-77.44,"virginia","caroline","caroline, virginia",207.3
"2331",37.98,-77.44,"virginia","caroline","caroline, virginia",158.61
"2332",38.04,-77.44,"virginia","caroline","caroline, virginia",199.01
"2333",38.1,-77.44,"virginia","caroline","caroline, virginia",203.99
"2334",38.16,-77.44,"virginia","caroline","caroline, virginia",216.18
"2335",38.22,-77.44,"virginia","spotsylvania","spotsylvania, virginia",138.02
"2336",38.28,-77.44,"virginia","spotsylvania","spotsylvania, virginia",29.65
"2337",38.34,-77.44,"virginia","stafford","stafford, virginia",202.03
"2338",38.4,-77.44,"virginia","stafford","stafford, virginia",237.22
"2339",38.46,-77.44,"virginia","stafford","stafford, virginia",252.66
"2340",38.52,-77.44,"virginia","stafford","stafford, virginia",300.47
"2341",38.58,-77.44,"virginia","stafford","stafford, virginia",310.75
"2342",38.64,-77.44,"virginia","prince william","prince william, virginia",421.12
"2343",38.7,-77.44,"virginia","prince william","prince william, virginia",235.78
"2344",38.76,-77.44,"virginia","prince william","prince william, virginia",249.46
"2345",38.82,-77.44,"virginia","fairfax","fairfax, virginia",288.97
"2346",38.88,-77.44,"virginia","fairfax","fairfax, virginia",251.58
"2347",38.94,-77.44,"virginia","fairfax","fairfax, virginia",302.82
"2348",39,-77.44,"virginia","loudoun","loudoun, virginia",273.19
"2349",39.06,-77.44,"virginia","loudoun","loudoun, virginia",226.27
"2350",36.6,-77.38,"virginia","greensville","greensville, virginia",48.88
"2351",36.66,-77.38,"virginia","southampton","southampton, virginia",86.02
"2352",36.72,-77.38,"virginia","southampton","southampton, virginia",113.1
"2353",36.78,-77.38,"virginia","sussex","sussex, virginia",98.27
"2354",36.84,-77.38,"virginia","sussex","sussex, virginia",131.19
"2355",36.9,-77.38,"virginia","sussex","sussex, virginia",89.93
"2356",36.96,-77.38,"virginia","sussex","sussex, virginia",68.84
"2357",37.02,-77.38,"virginia","prince george","prince george, virginia",109.3
"2358",37.08,-77.38,"virginia","prince george","prince george, virginia",106.79
"2359",37.14,-77.38,"virginia","prince george","prince george, virginia",161.7
"2360",37.2,-77.38,"virginia","prince george","prince george, virginia",149.5
"2361",37.26,-77.38,"virginia","prince george","prince george, virginia",48.88
"2362",37.32,-77.38,"virginia","chesterfield","chesterfield, virginia",61.01
"2363",37.38,-77.38,"virginia","henrico","henrico, virginia",36.29
"2364",37.44,-77.38,"virginia","henrico","henrico, virginia",132.81
"2365",37.5,-77.38,"virginia","henrico","henrico, virginia",115.71
"2366",37.56,-77.38,"virginia","henrico","henrico, virginia",148.29
"2367",37.62,-77.38,"virginia","hanover","hanover, virginia",190.46
"2368",37.68,-77.38,"virginia","hanover","hanover, virginia",144.96
"2369",37.74,-77.38,"virginia","hanover","hanover, virginia",78.8
"2370",37.8,-77.38,"virginia","caroline","caroline, virginia",85.7
"2371",37.86,-77.38,"virginia","caroline","caroline, virginia",194.79
"2372",37.92,-77.38,"virginia","caroline","caroline, virginia",209.01
"2373",37.98,-77.38,"virginia","caroline","caroline, virginia",172.89
"2374",38.04,-77.38,"virginia","caroline","caroline, virginia",90.7
"2375",38.1,-77.38,"virginia","caroline","caroline, virginia",167.84
"2376",38.16,-77.38,"virginia","caroline","caroline, virginia",185.24
"2377",38.22,-77.38,"virginia","caroline","caroline, virginia",87.54
"2378",38.28,-77.38,"virginia","stafford","stafford, virginia",146.35
"2379",38.34,-77.38,"virginia","stafford","stafford, virginia",172.7
"2380",38.4,-77.38,"virginia","stafford","stafford, virginia",128.16
"2381",38.46,-77.38,"virginia","stafford","stafford, virginia",1.19
"2382",38.52,-77.38,"virginia","stafford","stafford, virginia",180.26
"2383",38.58,-77.38,"virginia","prince william","prince william, virginia",234.48
"2384",38.64,-77.38,"virginia","prince william","prince william, virginia",349.45
"2385",38.7,-77.38,"virginia","prince william","prince william, virginia",305.69
"2386",38.76,-77.38,"virginia","fairfax","fairfax, virginia",310.78
"2387",38.82,-77.38,"virginia","fairfax","fairfax, virginia",407.3
"2388",38.88,-77.38,"virginia","fairfax","fairfax, virginia",439.77
"2389",38.94,-77.38,"virginia","fairfax","fairfax, virginia",389.77
"2390",39,-77.38,"virginia","fairfax","fairfax, virginia",316.14
"2391",39.06,-77.38,"virginia","loudoun","loudoun, virginia",199.15
"2392",36.6,-77.32,"virginia","southampton","southampton, virginia",71.34
"2393",36.66,-77.32,"virginia","southampton","southampton, virginia",119.49
"2394",36.72,-77.32,"virginia","southampton","southampton, virginia",58.63
"2395",36.78,-77.32,"virginia","sussex","sussex, virginia",124.39
"2396",36.84,-77.32,"virginia","sussex","sussex, virginia",99.8
"2397",36.9,-77.32,"virginia","sussex","sussex, virginia",121.09
"2398",36.96,-77.32,"virginia","sussex","sussex, virginia",79.3
"2399",37.02,-77.32,"virginia","sussex","sussex, virginia",99.85
"2400",37.08,-77.32,"virginia","prince george","prince george, virginia",118.06
"2401",37.14,-77.32,"virginia","prince george","prince george, virginia",145.84
"2402",37.2,-77.32,"virginia","prince george","prince george, virginia",150.45
"2403",37.26,-77.32,"virginia","prince george","prince george, virginia",92.54
"2404",37.32,-77.32,"virginia","chesterfield","chesterfield, virginia",72.67
"2405",37.38,-77.32,"virginia","chesterfield","chesterfield, virginia",-2.63
"2406",37.44,-77.32,"virginia","henrico","henrico, virginia",124.57
"2407",37.5,-77.32,"virginia","henrico","henrico, virginia",152.95
"2408",37.56,-77.32,"virginia","henrico","henrico, virginia",72.12
"2409",37.62,-77.32,"virginia","hanover","hanover, virginia",172.49
"2410",37.68,-77.32,"virginia","hanover","hanover, virginia",152.93
"2411",37.74,-77.32,"virginia","hanover","hanover, virginia",23.88
"2412",37.8,-77.32,"virginia","king william","king william, virginia",169.95
"2413",37.86,-77.32,"virginia","caroline","caroline, virginia",192.41
"2414",37.92,-77.32,"virginia","caroline","caroline, virginia",59.99
"2415",37.98,-77.32,"virginia","caroline","caroline, virginia",201.11
"2416",38.04,-77.32,"virginia","caroline","caroline, virginia",135.62
"2417",38.1,-77.32,"virginia","caroline","caroline, virginia",218.26
"2418",38.16,-77.32,"virginia","caroline","caroline, virginia",212.14
"2419",38.22,-77.32,"virginia","caroline","caroline, virginia",65.59
"2420",38.28,-77.32,"virginia","king george","king george, virginia",134.51
"2421",38.34,-77.32,"virginia","king george","king george, virginia",0
"2422",38.52,-77.32,"virginia","prince william","prince william, virginia",145.32
"2423",38.58,-77.32,"virginia","prince william","prince william, virginia",147.21
"2424",38.64,-77.32,"virginia","prince william","prince william, virginia",264.39
"2425",38.7,-77.32,"virginia","prince william","prince william, virginia",143.91
"2426",38.76,-77.32,"virginia","fairfax","fairfax, virginia",316.36
"2427",38.82,-77.32,"virginia","fairfax","fairfax, virginia",408.06
"2428",38.88,-77.32,"virginia","fairfax","fairfax, virginia",367.51
"2429",38.94,-77.32,"virginia","fairfax","fairfax, virginia",353.25
"2430",39,-77.32,"virginia","fairfax","fairfax, virginia",364.29
"2431",36.6,-77.26,"virginia","southampton","southampton, virginia",41.04
"2432",36.66,-77.26,"virginia","southampton","southampton, virginia",100.29
"2433",36.72,-77.26,"virginia","southampton","southampton, virginia",98.15
"2434",36.78,-77.26,"virginia","southampton","southampton, virginia",88.96
"2435",36.84,-77.26,"virginia","sussex","sussex, virginia",67.1
"2436",36.9,-77.26,"virginia","sussex","sussex, virginia",62.2
"2437",36.96,-77.26,"virginia","sussex","sussex, virginia",64.74
"2438",37.02,-77.26,"virginia","sussex","sussex, virginia",106.68
"2439",37.08,-77.26,"virginia","prince george","prince george, virginia",88.39
"2440",37.14,-77.26,"virginia","prince george","prince george, virginia",122.05
"2441",37.2,-77.26,"virginia","prince george","prince george, virginia",103.74
"2442",37.26,-77.26,"virginia","prince george","prince george, virginia",88.86
"2443",37.32,-77.26,"virginia","charles city","charles city, virginia",0
"2444",37.38,-77.26,"virginia","charles city","charles city, virginia",-2.89
"2445",37.44,-77.26,"virginia","henrico","henrico, virginia",144.14
"2446",37.5,-77.26,"virginia","henrico","henrico, virginia",140.36
"2447",37.56,-77.26,"virginia","hanover","hanover, virginia",97.11
"2448",37.62,-77.26,"virginia","hanover","hanover, virginia",153.16
"2449",37.68,-77.26,"virginia","hanover","hanover, virginia",103.81
"2450",37.74,-77.26,"virginia","king william","king william, virginia",103.52
"2451",37.8,-77.26,"virginia","king william","king william, virginia",184.26
"2452",37.86,-77.26,"virginia","king william","king william, virginia",171.57
"2453",37.92,-77.26,"virginia","caroline","caroline, virginia",132.19
"2454",37.98,-77.26,"virginia","caroline","caroline, virginia",176.84
"2455",38.04,-77.26,"virginia","caroline","caroline, virginia",174.19
"2456",38.1,-77.26,"virginia","caroline","caroline, virginia",141.5
"2457",38.16,-77.26,"virginia","caroline","caroline, virginia",151.96
"2458",38.22,-77.26,"virginia","caroline","caroline, virginia",40.84
"2459",38.28,-77.26,"virginia","king george","king george, virginia",147.7
"2460",38.64,-77.26,"virginia","prince william","prince william, virginia",33.62
"2461",38.7,-77.26,"virginia","fairfax","fairfax, virginia",243.71
"2462",38.76,-77.26,"virginia","fairfax","fairfax, virginia",297.28
"2463",38.82,-77.26,"virginia","fairfax","fairfax, virginia",277.37
"2464",38.88,-77.26,"virginia","fairfax","fairfax, virginia",357.95
"2465",38.94,-77.26,"virginia","fairfax","fairfax, virginia",301.8
"2466",36.6,-77.2,"virginia","southampton","southampton, virginia",56.38
"2467",36.66,-77.2,"virginia","southampton","southampton, virginia",105.7
"2468",36.72,-77.2,"virginia","southampton","southampton, virginia",124.26
"2469",36.78,-77.2,"virginia","southampton","southampton, virginia",40.52
"2470",36.84,-77.2,"virginia","sussex","sussex, virginia",98.09
"2471",36.9,-77.2,"virginia","sussex","sussex, virginia",33.8
"2472",36.96,-77.2,"virginia","sussex","sussex, virginia",48.51
"2473",37.02,-77.2,"virginia","sussex","sussex, virginia",123.89
"2474",37.08,-77.2,"virginia","sussex","sussex, virginia",81.26
"2475",37.14,-77.2,"virginia","prince george","prince george, virginia",114.61
"2476",37.2,-77.2,"virginia","prince george","prince george, virginia",129.39
"2477",37.26,-77.2,"virginia","prince george","prince george, virginia",107.61
"2478",37.32,-77.2,"virginia","charles city","charles city, virginia",0
"2479",37.38,-77.2,"virginia","charles city","charles city, virginia",77.16
"2480",37.44,-77.2,"virginia","charles city","charles city, virginia",127.35
"2481",37.5,-77.2,"virginia","henrico","henrico, virginia",47.68
"2482",37.56,-77.2,"virginia","new kent","new kent, virginia",157.37
"2483",37.62,-77.2,"virginia","hanover","hanover, virginia",146.2
"2484",37.68,-77.2,"virginia","hanover","hanover, virginia",36.75
"2485",37.74,-77.2,"virginia","king william","king william, virginia",136.74
"2486",37.8,-77.2,"virginia","king william","king william, virginia",163.71
"2487",37.86,-77.2,"virginia","king william","king william, virginia",80.92
"2488",37.92,-77.2,"virginia","caroline","caroline, virginia",112.03
"2489",37.98,-77.2,"virginia","caroline","caroline, virginia",171.21
"2490",38.04,-77.2,"virginia","caroline","caroline, virginia",182.38
"2491",38.1,-77.2,"virginia","caroline","caroline, virginia",145.82
"2492",38.16,-77.2,"virginia","caroline","caroline, virginia",36.09
"2493",38.22,-77.2,"virginia","king george","king george, virginia",60.54
"2494",38.28,-77.2,"virginia","king george","king george, virginia",184.86
"2495",38.64,-77.2,"virginia","fairfax","fairfax, virginia",28.81
"2496",38.7,-77.2,"virginia","fairfax","fairfax, virginia",32.42
"2497",38.76,-77.2,"virginia","fairfax","fairfax, virginia",227.08
"2498",38.82,-77.2,"virginia","fairfax","fairfax, virginia",304.61
"2499",38.88,-77.2,"virginia","fairfax","fairfax, virginia",379.38
"2500",38.94,-77.2,"virginia","fairfax","fairfax, virginia",277.38
"2501",36.6,-77.14,"virginia","southampton","southampton, virginia",91.66
"2502",36.66,-77.14,"virginia","southampton","southampton, virginia",93.46
"2503",36.72,-77.14,"virginia","southampton","southampton, virginia",101.76
"2504",36.78,-77.14,"virginia","southampton","southampton, virginia",37.17
"2505",36.84,-77.14,"virginia","southampton","southampton, virginia",49.62
"2506",36.9,-77.14,"virginia","sussex","sussex, virginia",105.29
"2507",36.96,-77.14,"virginia","sussex","sussex, virginia",81.8
"2508",37.02,-77.14,"virginia","sussex","sussex, virginia",91.07
"2509",37.08,-77.14,"virginia","sussex","sussex, virginia",93.21
"2510",37.14,-77.14,"virginia","prince george","prince george, virginia",115.43
"2511",37.2,-77.14,"virginia","prince george","prince george, virginia",83.79
"2512",37.26,-77.14,"virginia","prince george","prince george, virginia",57.71
"2513",37.32,-77.14,"virginia","charles city","charles city, virginia",0
"2514",37.38,-77.14,"virginia","charles city","charles city, virginia",51.42
"2515",37.44,-77.14,"virginia","charles city","charles city, virginia",104.93
"2516",37.5,-77.14,"virginia","new kent","new kent, virginia",82.56
"2517",37.56,-77.14,"virginia","new kent","new kent, virginia",114.55
"2518",37.62,-77.14,"virginia","hanover","hanover, virginia",96.32
"2519",37.68,-77.14,"virginia","king william","king william, virginia",5.92
"2520",37.74,-77.14,"virginia","king william","king william, virginia",99.78
"2521",37.8,-77.14,"virginia","king william","king william, virginia",81.51
"2522",37.86,-77.14,"virginia","king and queen","king and queen, virginia",37.64
"2523",37.92,-77.14,"virginia","king and queen","king and queen, virginia",127.85
"2524",37.98,-77.14,"virginia","caroline","caroline, virginia",162.47
"2525",38.04,-77.14,"virginia","caroline","caroline, virginia",188.34
"2526",38.1,-77.14,"virginia","essex","essex, virginia",144.44
"2527",38.16,-77.14,"virginia","king george","king george, virginia",15.29
"2528",38.22,-77.14,"virginia","king george","king george, virginia",144.82
"2529",38.28,-77.14,"virginia","king george","king george, virginia",143.85
"2530",38.34,-77.14,"virginia","king george","king george, virginia",67.5
"2531",38.7,-77.14,"virginia","fairfax","fairfax, virginia",127.35
"2532",38.76,-77.14,"virginia","fairfax","fairfax, virginia",169.7
"2533",38.82,-77.14,"virginia","fairfax","fairfax, virginia",251.03
"2534",38.88,-77.14,"virginia","arlington","arlington, virginia",243.15
"2535",38.94,-77.14,"virginia","arlington","arlington, virginia",210.94
"2536",36.6,-77.08,"virginia","southampton","southampton, virginia",84.53
"2537",36.66,-77.08,"virginia","southampton","southampton, virginia",65.96
"2538",36.72,-77.08,"virginia","southampton","southampton, virginia",12.21
"2539",36.78,-77.08,"virginia","southampton","southampton, virginia",60.54
"2540",36.84,-77.08,"virginia","southampton","southampton, virginia",104.54
"2541",36.9,-77.08,"virginia","sussex","sussex, virginia",94.69
"2542",36.96,-77.08,"virginia","sussex","sussex, virginia",106.91
"2543",37.02,-77.08,"virginia","sussex","sussex, virginia",111.28
"2544",37.08,-77.08,"virginia","sussex","sussex, virginia",61.25
"2545",37.14,-77.08,"virginia","surry","surry, virginia",120.7
"2546",37.2,-77.08,"virginia","prince george","prince george, virginia",68.47
"2547",37.26,-77.08,"virginia","prince george","prince george, virginia",62.82
"2548",37.32,-77.08,"virginia","charles city","charles city, virginia",0
"2549",37.38,-77.08,"virginia","charles city","charles city, virginia",96.37
"2550",37.44,-77.08,"virginia","new kent","new kent, virginia",14.8
"2551",37.5,-77.08,"virginia","new kent","new kent, virginia",139.04
"2552",37.56,-77.08,"virginia","new kent","new kent, virginia",110.13
"2553",37.62,-77.08,"virginia","king william","king william, virginia",47.11
"2554",37.68,-77.08,"virginia","king william","king william, virginia",137.7
"2555",37.74,-77.08,"virginia","king william","king william, virginia",98.83
"2556",37.8,-77.08,"virginia","king and queen","king and queen, virginia",91.68
"2557",37.86,-77.08,"virginia","king and queen","king and queen, virginia",150.22
"2558",37.92,-77.08,"virginia","king and queen","king and queen, virginia",157.24
"2559",37.98,-77.08,"virginia","essex","essex, virginia",158.46
"2560",38.04,-77.08,"virginia","essex","essex, virginia",172.33
"2561",38.1,-77.08,"virginia","essex","essex, virginia",24.24
"2562",38.16,-77.08,"virginia","westmoreland","westmoreland, virginia",17.39
"2563",38.22,-77.08,"virginia","king george","king george, virginia",46.74
"2564",38.28,-77.08,"virginia","king george","king george, virginia",46.42
"2565",38.34,-77.08,"virginia","king george","king george, virginia",67.22
"2566",38.76,-77.08,"virginia","fairfax","fairfax, virginia",121.99
"2567",38.82,-77.08,"virginia","fairfax","fairfax, virginia",123.57
"2568",38.88,-77.08,"virginia","arlington","arlington, virginia",213.48
"2569",36.6,-77.02,"virginia","southampton","southampton, virginia",28.6
"2570",36.66,-77.02,"virginia","southampton","southampton, virginia",1.71
"2571",36.72,-77.02,"virginia","southampton","southampton, virginia",75.8
"2572",36.78,-77.02,"virginia","southampton","southampton, virginia",80.24
"2573",36.84,-77.02,"virginia","southampton","southampton, virginia",92.98
"2574",36.9,-77.02,"virginia","southampton","southampton, virginia",103.58
"2575",36.96,-77.02,"virginia","sussex","sussex, virginia",99.62
"2576",37.02,-77.02,"virginia","sussex","sussex, virginia",78.69
"2577",37.08,-77.02,"virginia","surry","surry, virginia",91.33
"2578",37.14,-77.02,"virginia","surry","surry, virginia",112.93
"2579",37.2,-77.02,"virginia","surry","surry, virginia",32.28
"2580",37.26,-77.02,"virginia","prince george","prince george, virginia",23.35
"2581",37.32,-77.02,"virginia","charles city","charles city, virginia",33.89
"2582",37.38,-77.02,"virginia","charles city","charles city, virginia",113.11
"2583",37.44,-77.02,"virginia","new kent","new kent, virginia",55.9
"2584",37.5,-77.02,"virginia","new kent","new kent, virginia",113.74
"2585",37.56,-77.02,"virginia","new kent","new kent, virginia",25.4
"2586",37.62,-77.02,"virginia","king william","king william, virginia",38.88
"2587",37.68,-77.02,"virginia","king william","king william, virginia",100.2
"2588",37.74,-77.02,"virginia","king and queen","king and queen, virginia",38.7
"2589",37.8,-77.02,"virginia","king and queen","king and queen, virginia",110.27
"2590",37.86,-77.02,"virginia","essex","essex, virginia",162.3
"2591",37.92,-77.02,"virginia","essex","essex, virginia",112.91
"2592",37.98,-77.02,"virginia","essex","essex, virginia",89.55
"2593",38.04,-77.02,"virginia","essex","essex, virginia",96.82
"2594",38.1,-77.02,"virginia","westmoreland","westmoreland, virginia",0.6
"2595",38.16,-77.02,"virginia","westmoreland","westmoreland, virginia",89.04
"2596",38.22,-77.02,"virginia","westmoreland","westmoreland, virginia",40.76
"2597",36.6,-76.96,"virginia","southampton","southampton, virginia",17.07
"2598",36.66,-76.96,"virginia","southampton","southampton, virginia",27.96
"2599",36.72,-76.96,"virginia","southampton","southampton, virginia",67.14
"2600",36.78,-76.96,"virginia","southampton","southampton, virginia",88.37
"2601",36.84,-76.96,"virginia","southampton","southampton, virginia",84.96
"2602",36.9,-76.96,"virginia","southampton","southampton, virginia",59.75
"2603",36.96,-76.96,"virginia","surry","surry, virginia",97.09
"2604",37.02,-76.96,"virginia","surry","surry, virginia",89.54
"2605",37.08,-76.96,"virginia","surry","surry, virginia",96.32
"2606",37.14,-76.96,"virginia","surry","surry, virginia",111.15
"2607",37.2,-76.96,"virginia","surry","surry, virginia",52.83
"2608",37.26,-76.96,"virginia","charles city","charles city, virginia",18.6
"2609",37.32,-76.96,"virginia","charles city","charles city, virginia",35.45
"2610",37.38,-76.96,"virginia","charles city","charles city, virginia",73.25
"2611",37.44,-76.96,"virginia","new kent","new kent, virginia",86.89
"2612",37.5,-76.96,"virginia","new kent","new kent, virginia",95.65
"2613",37.56,-76.96,"virginia","king william","king william, virginia",1.31
"2614",37.62,-76.96,"virginia","king william","king william, virginia",25.53
"2615",37.68,-76.96,"virginia","king william","king william, virginia",24.19
"2616",37.74,-76.96,"virginia","king and queen","king and queen, virginia",101.91
"2617",37.8,-76.96,"virginia","king and queen","king and queen, virginia",133.66
"2618",37.86,-76.96,"virginia","essex","essex, virginia",101.03
"2619",37.92,-76.96,"virginia","essex","essex, virginia",73.41
"2620",37.98,-76.96,"virginia","essex","essex, virginia",75.44
"2621",38.04,-76.96,"virginia","essex","essex, virginia",26.07
"2622",38.1,-76.96,"virginia","westmoreland","westmoreland, virginia",10.05
"2623",38.16,-76.96,"virginia","westmoreland","westmoreland, virginia",53.42
"2624",36.6,-76.9,"virginia","suffolk","suffolk, virginia",27.95
"2625",36.66,-76.9,"virginia","isle of wight","isle of wight, virginia",21.08
"2626",36.72,-76.9,"virginia","isle of wight","isle of wight, virginia",34.28
"2627",36.78,-76.9,"virginia","southampton","southampton, virginia",28.47
"2628",36.84,-76.9,"virginia","southampton","southampton, virginia",25.93
